Image URL,Mag,Family,Genus,Species,View,overall body length,distance of vulva from anterior ,% distance of vulva from anterior,stylet or spear length (stomatostyle or odontostyle),% distance from anterior to median bulb relative to length of esophagus,% distance of anterior phasmid from anterior of nematode in relation to body length,% distance of dorsal esophageal gland opening from stylet knobs in relation to stylet length,% distance of phasmid from anus in relation to length of tail,% distance of posterior phasmid from anterior of nematode in relation to body length,% length of anterior female gonad in relation to body length,% length of male gonad relative to body length,% length of posterior female gonad in relation to body length,(distance of dorsal esophageal gland opening from stylet knobs x 100)/(length of stylet),(distance of phasmid(when not erratic) from anus x 100)/( length of tail),body length / distance from anterior to base of esophageal glands,body length / distance from anterior to esophago-intestinal valve,body length / greatest body diameter,body length / tail length,capitulum length in Âµm,conus of stomatostyle/total stomatosyle length,distance from anterior end to excretory pore in µm,distance from base of stylet to median bulb valve/stylet length.,distance from vulva to anus,gubernaculurn length in µm,number of body annules between anterior and excretory pore,number of body annules between anus and tail tip,number of body annules between vulva and anus,number of body annules between vulva and tail tip,number of specimens on which measurements are based,portion of body from anus or cloaca to posterior terminus,SE/L (measured in same units) expressed as %).,spicule length in Âµm,stylet extension (odontophore) length in Âµm,stylet length / body diameter at base of stylet,stylet length/body length (measured in same units as %).,tail length / tail diameter at anus or cloaca,total number of body annules,Flickr URL
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3533.jpg,100x,Criconematidae,Mesocriconema,,basal bulb,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3534.jpg,100x,Criconematidae,Mesocriconema,,basal bulb,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3535.jpg,100x,Criconematidae,Mesocriconema,,developing eggs,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3536.jpg,100x,Criconematidae,Mesocriconema,,vulva,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3537.jpg,100x,Criconematidae,Mesocriconema,,vulva,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3538.jpg,100x,Criconematidae,Mesocriconema,,tail tip,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3539.jpg,100x,Criconematidae,Mesocriconema,,tail tip,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3540.jpg,100x,Criconematidae,Mesocriconema,,body ,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/010x/2167.jpg,010x,Criconematidae,Mesocriconema,,anterior,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/040x/2927.jpg,040x,Criconematidae,Mesocriconema,,anterior,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/040x/2928.jpg,040x,Criconematidae,Mesocriconema,,anterior,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/040x/2929.jpg,040x,Criconematidae,Mesocriconema,,mid section,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/040x/2930.jpg,040x,Criconematidae,Mesocriconema,,posterior,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/040x/2931.jpg,040x,Criconematidae,Mesocriconema,,tail,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/040x/2932.jpg,040x,Criconematidae,Mesocriconema,,lips,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/040x/2933.jpg,040x,Criconematidae,Mesocriconema,,lips,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/040x/2934.jpg,040x,Criconematidae,Mesocriconema,,lips,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/2997.jpg,100x,Criconematidae,Mesocriconema,,lips,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/2998.jpg,100x,Criconematidae,Mesocriconema,,lips,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/2999.jpg,100x,Criconematidae,Mesocriconema,,lips,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3000.jpg,100x,Criconematidae,Mesocriconema,,lips,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3001.jpg,100x,Criconematidae,Mesocriconema,,basal knob,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3002.jpg,100x,Criconematidae,Mesocriconema,,stylet,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3003.jpg,100x,Criconematidae,Mesocriconema,,basal bulb,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3004.jpg,100x,Criconematidae,Mesocriconema,,basal knob,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3005.jpg,100x,Criconematidae,Mesocriconema,,basal bulb,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3006.jpg,100x,Criconematidae,Mesocriconema,,tail,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3007.jpg,100x,Criconematidae,Mesocriconema,,anus or cloaca,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3008.jpg,100x,Criconematidae,Mesocriconema,,lateral field,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3009.jpg,100x,Criconematidae,Mesocriconema,,lateral field,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3010.jpg,100x,Criconematidae,Mesocriconema,,lateral field,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3011.jpg,100x,Criconematidae,Mesocriconema,,lateral field,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3012.jpg,100x,Criconematidae,Mesocriconema,,lateral field,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/100x/3013.jpg,100x,Criconematidae,Mesocriconema,,lateral field,644.08,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/010x/2206.jpg,010x,Criconematidae,Mesocriconema,,body ,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/010x/2207.jpg,010x,Criconematidae,Mesocriconema,,body ,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/040x/2870.jpg,040x,Criconematidae,Mesocriconema,,anterior,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/040x/2871.jpg,040x,Criconematidae,Mesocriconema,,stylet,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/040x/2872.jpg,040x,Criconematidae,Mesocriconema,,stylet,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/040x/2873.jpg,040x,Criconematidae,Mesocriconema,,stylet,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/040x/2874.jpg,040x,Criconematidae,Mesocriconema,,esophagus,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/040x/2875.jpg,040x,Criconematidae,Mesocriconema,,esophagus,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/040x/2876.jpg,040x,Criconematidae,Mesocriconema,,posterior,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/040x/2877.jpg,040x,Criconematidae,Mesocriconema,,posterior,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/040x/2878.jpg,040x,Criconematidae,Mesocriconema,,lips,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/2995.jpg,100x,Criconematidae,Mesocriconema,,lips,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/2996.jpg,100x,Criconematidae,Mesocriconema,,stylet,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/2997.jpg,100x,Criconematidae,Mesocriconema,,stylet,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/2998.jpg,100x,Criconematidae,Mesocriconema,,stylet,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/2999.jpg,100x,Criconematidae,Mesocriconema,,stylet,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/3000.jpg,100x,Criconematidae,Mesocriconema,,DEGO,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/3001.jpg,100x,Criconematidae,Mesocriconema,,DEGO,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/3002.jpg,100x,Criconematidae,Mesocriconema,,intestine,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/3003.jpg,100x,Criconematidae,Mesocriconema,,intestine,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/3004.jpg,100x,Criconematidae,Mesocriconema,,tail,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/3005.jpg,100x,Criconematidae,Mesocriconema,,vulva,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/3006.jpg,100x,Criconematidae,Mesocriconema,,tail tip,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0019/Nem_0012/100x/3007.jpg,100x,Criconematidae,Mesocriconema,,tail tip,687.73,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/010x/2220.jpg,010x,Criconematidae,Mesocriconema,,body ,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/010x/2221.jpg,010x,Criconematidae,Mesocriconema,,body ,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/010x/2222.jpg,010x,Criconematidae,Mesocriconema,,body ,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/010x/2223.jpg,010x,Criconematidae,Mesocriconema,,body ,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/010x/2224.jpg,010x,Criconematidae,Mesocriconema,,body ,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/040x/2497.jpg,040x,Criconematidae,Mesocriconema,,anterior,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/040x/2498.jpg,040x,Criconematidae,Mesocriconema,,anterior,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/040x/2499.jpg,040x,Criconematidae,Mesocriconema,,anterior,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/040x/2500.jpg,040x,Criconematidae,Mesocriconema,,mid section,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/040x/2501.jpg,040x,Criconematidae,Mesocriconema,,mid section,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/040x/2502.jpg,040x,Criconematidae,Mesocriconema,,tail,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/040x/2503.jpg,040x,Criconematidae,Mesocriconema,,anterior,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/100x/2634.jpg,100x,Criconematidae,Mesocriconema,,lips,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/100x/2635.jpg,100x,Criconematidae,Mesocriconema,,lips,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/100x/2636.jpg,100x,Criconematidae,Mesocriconema,,lips,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/100x/2637.jpg,100x,Criconematidae,Mesocriconema,,lips,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/100x/2638.jpg,100x,Criconematidae,Mesocriconema,,lips,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/100x/2639.jpg,100x,Criconematidae,Mesocriconema,,shaft,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/100x/2640.jpg,100x,Criconematidae,Mesocriconema,,basal knob,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/100x/2641.jpg,100x,Criconematidae,Mesocriconema,,basal knob,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/100x/2642.jpg,100x,Criconematidae,Mesocriconema,,lateral field,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/100x/2643.jpg,100x,Criconematidae,Mesocriconema,,tail,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0020/Nem_0004/100x/2644.jpg,100x,Criconematidae,Mesocriconema,,tail tip,653.06,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/010x/2278.jpg,010x,Dorylaimidae,,,anterior,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/010x/2279.jpg,010x,Dorylaimidae,,,anterior,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/010x/2280.jpg,010x,Dorylaimidae,,,vulval region,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/010x/2281.jpg,010x,Dorylaimidae,,,posterior,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/020x/1330.jpg,020x,Dorylaimidae,,,anterior,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/020x/1331.jpg,020x,Dorylaimidae,,,mid section,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/020x/1332.jpg,020x,Dorylaimidae,,,mid section,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/020x/1333.jpg,020x,Dorylaimidae,,,posterior,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/020x/1334.jpg,020x,Dorylaimidae,,,posterior,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/020x/ogf_0002_Nem_001_Gimp_Stitched_20x.jpg,020x,Dorylaimidae,,,body ,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/040x/1386.jpg,040x,Dorylaimidae,,,anterior,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/040x/1388.jpg,040x,Dorylaimidae,,,esophageal-intestinal interface,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/040x/1389.jpg,040x,Dorylaimidae,,,mid section,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/040x/1390.jpg,040x,Dorylaimidae,,,vulva,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/040x/1391.jpg,040x,Dorylaimidae,,,vulva,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0001/040x/1392.jpg,040x,Dorylaimidae,,,posterior,2387.99,1153.48,48.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0002/010x/2283.jpg,010x,Dorylaimidae,,,anterior,1658.09,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0002/010x/2284.jpg,010x,Dorylaimidae,,,anterior,1658.09,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0002/010x/2285.jpg,010x,Dorylaimidae,,,posterior,1658.09,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0002/020x/1335.jpg,020x,Dorylaimidae,,,anterior,1658.09,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0002/020x/1337.jpg,020x,Dorylaimidae,,,mid section,1658.09,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0002/Nem_0002/020x/1338.jpg,020x,Dorylaimidae,,,posterior,1658.09,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
